match_id,round_num,freeze_time_end_eq_val_diff,n_ticks_lag1,bomb_plant_tick_lag1,winning_side_lag1,ct_flash_opp_lag1,t_flash_opp_lag1,ct_flashed_lag1,t_flashed_lag1,ct_avg_flash_duration_lag1,t_avg_flash_duration_lag1,ct_kills_lag1,t_kills_lag1,ct_first_kill_lag1,ct_hs_prob_lag1,t_hs_prob_lag1,ct_trade_prob_lag1,t_trade_prob_lag1,ct_flash_kill_prob_lag1,t_flash_kill_prob_lag1,ct_assist_prob_lag1,t_assist_prob_lag1,ct_kast_prob_lag1,t_kast_prob_lag1,ct_shot_fires_lag1,t_shot_fires_lag1,ct_shot_connected_prob_lag1,t_shot_connected_prob_lag1,ct_he_grenade_lag1,ct_decoy_grenade_lag1,ct_flashbang_lag1,ct_smoke_grenade_lag1,t_flashbang_lag1,t_smoke_grenade_lag1,t_he_grenade_lag1,t_decoy_grenade_lag1,ct_grenade_connected_prob_lag1,t_grenade_connected_prob_lag1,ct_fire_grenade_lag1,t_fire_grenade_lag1,round_end_reason_BombDefused_lag1,round_end_reason_CTWin_lag1,round_end_reason_TargetBombed_lag1,round_end_reason_TargetSaved_lag1,round_end_reason_TerroristsWin_lag1,freeze_time_end_eq_val_diff_lag1,n_ticks_lag2,bomb_plant_tick_lag2,winning_side_lag2,ct_flash_opp_lag2,t_flash_opp_lag2,ct_flashed_lag2,t_flashed_lag2,ct_avg_flash_duration_lag2,t_avg_flash_duration_lag2,ct_kills_lag2,t_kills_lag2,ct_first_kill_lag2,ct_hs_prob_lag2,t_hs_prob_lag2,ct_trade_prob_lag2,t_trade_prob_lag2,ct_flash_kill_prob_lag2,t_flash_kill_prob_lag2,ct_assist_prob_lag2,t_assist_prob_lag2,ct_kast_prob_lag2,t_kast_prob_lag2,ct_shot_fires_lag2,t_shot_fires_lag2,ct_shot_connected_prob_lag2,t_shot_connected_prob_lag2,ct_he_grenade_lag2,ct_decoy_grenade_lag2,ct_flashbang_lag2,ct_smoke_grenade_lag2,t_flashbang_lag2,t_smoke_grenade_lag2,t_he_grenade_lag2,t_decoy_grenade_lag2,ct_grenade_connected_prob_lag2,t_grenade_connected_prob_lag2,ct_fire_grenade_lag2,t_fire_grenade_lag2,round_end_reason_BombDefused_lag2,round_end_reason_CTWin_lag2,round_end_reason_TargetBombed_lag2,round_end_reason_TargetSaved_lag2,round_end_reason_TerroristsWin_lag2,freeze_time_end_eq_val_diff_lag2,winning_side
bfa9bbbe-bd16-4713-bd99-745378db05cb,1,-50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,2,-7400,13026.0,9411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.4,54.0,69.0,0.3333333333333333,0.2028985507246377,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,3,-16700,29455.0,24206.0,0.0,0.0,12.0,9.0,3.0,2.574380874633789,0.4615976810455322,1.0,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.4,0.8,20.0,92.0,0.15,0.13043478260869565,2.0,0.0,0.0,3.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-7400.0,13026.0,9411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.4,54.0,69.0,0.3333333333333333,0.2028985507246377,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-50.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,4,-100,51519.0,46270.0,0.0,0.0,7.0,6.0,1.0,3.5552642345428467,0.6196361184120178,1.0,3.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.2,0.8,36.0,101.0,0.19444444444444445,0.09900990099009901,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-16700.0,29455.0,24206.0,0.0,0.0,12.0,9.0,3.0,2.574380874633789,0.4615976810455322,1.0,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.4,0.8,20.0,92.0,0.15,0.13043478260869565,2.0,0.0,0.0,3.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-7400.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,5,-8300,98753.0,-1.0,1.0,0.0,7.0,6.0,1.0,1.6666584014892578,0.9436952471733093,3.0,5.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.4,0.0,0.0,0.0,0.2,0.4,0.6,90.0,145.0,0.08888888888888889,0.09655172413793103,3.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,-100.0,51519.0,46270.0,0.0,0.0,7.0,6.0,1.0,3.5552642345428467,0.6196361184120178,1.0,3.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.2,0.8,36.0,101.0,0.19444444444444445,0.09900990099009901,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-16700.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,6,28400,113164.0,-1.0,1.0,0.0,20.0,14.0,6.0,3.2477588653564453,3.1558258533477783,5.0,1.0,1.0,0.2,1.0,0.0,0.0,0.2,0.0,0.4,0.0,0.8,0.2,188.0,72.0,0.13297872340425532,0.1111111111111111,1.0,0.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,-8300.0,98753.0,-1.0,1.0,0.0,7.0,6.0,1.0,1.6666584014892578,0.9436952471733093,3.0,5.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.4,0.0,0.0,0.0,0.2,0.4,0.6,90.0,145.0,0.08888888888888889,0.09655172413793103,3.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,-100.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,7,6100,130356.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.684420347213745,5.0,2.0,0.0,0.2,0.5,0.0,0.5,0.0,0.0,0.4,0.0,0.8,0.4,84.0,24.0,0.14285714285714285,0.16666666666666666,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,28400.0,113164.0,-1.0,1.0,0.0,20.0,14.0,6.0,3.2477588653564453,3.1558258533477783,5.0,1.0,1.0,0.2,1.0,0.0,0.0,0.2,0.0,0.4,0.0,0.8,0.2,188.0,72.0,0.13297872340425532,0.1111111111111111,1.0,0.0,0.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,-8300.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,8,4750,144598.0,139350.0,0.0,4.0,15.0,8.0,11.0,2.287808895111084,1.5670489072799683,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6,0.8,45.0,53.0,0.044444444444444446,0.09433962264150944,2.0,0.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,6100.0,130356.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.684420347213745,5.0,2.0,0.0,0.2,0.5,0.0,0.5,0.0,0.0,0.4,0.0,0.8,0.4,84.0,24.0,0.14285714285714285,0.16666666666666666,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,28400.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,9,19350,152706.0,-1.0,1.0,0.0,12.0,9.0,3.0,2.4255661964416504,0.5604953765869141,5.0,1.0,1.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.8,0.2,89.0,90.0,0.11235955056179775,0.08888888888888889,2.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4750.0,144598.0,139350.0,0.0,4.0,15.0,8.0,11.0,2.287808895111084,1.5670489072799683,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.6,0.8,45.0,53.0,0.044444444444444446,0.09433962264150944,2.0,0.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,6100.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,10,-20100,169822.0,165217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.5,0.8,0.25,0.0,0.0,0.0,0.0,0.2,0.6,0.6,66.0,61.0,0.19696969696969696,0.14754098360655737,3.0,0.0,2.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,19350.0,152706.0,-1.0,1.0,0.0,12.0,9.0,3.0,2.4255661964416504,0.5604953765869141,5.0,1.0,1.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.8,0.2,89.0,90.0,0.11235955056179775,0.08888888888888889,2.0,0.0,0.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,4750.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,11,-1000,182440.0,178111.0,0.0,0.0,18.0,13.0,5.0,3.2184269428253174,0.923530101776123,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.0,22.0,204.0,0.09090909090909091,0.06862745098039216,2.0,0.0,0.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-20100.0,169822.0,165217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.5,0.8,0.25,0.0,0.0,0.0,0.0,0.2,0.6,0.6,66.0,61.0,0.19696969696969696,0.14754098360655737,3.0,0.0,2.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,19350.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,12,-150,202811.0,199419.0,1.0,0.0,13.0,8.0,5.0,3.5868678092956543,2.149252414703369,5.0,4.0,1.0,0.6,0.5,0.0,0.25,0.0,0.25,0.2,0.25,0.8,0.6,116.0,123.0,0.15517241379310345,0.12195121951219512,0.0,0.0,0.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,-1000.0,182440.0,178111.0,0.0,0.0,18.0,13.0,5.0,3.2184269428253174,0.923530101776123,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.4,0.0,1.0,22.0,204.0,0.09090909090909091,0.06862745098039216,2.0,0.0,0.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-20100.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,13,9700,217692.0,216549.0,1.0,2.0,16.0,15.0,3.0,2.2539587020874023,2.566385507583618,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,101.0,35.0,0.09900990099009901,0.02857142857142857,0.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,-150.0,202811.0,199419.0,1.0,0.0,13.0,8.0,5.0,3.5868678092956543,2.149252414703369,5.0,4.0,1.0,0.6,0.5,0.0,0.25,0.0,0.25,0.2,0.25,0.8,0.6,116.0,123.0,0.15517241379310345,0.12195121951219512,0.0,0.0,0.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,-1000.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,14,15550,233914.0,230492.0,1.0,2.0,12.0,7.0,7.0,2.6785664558410645,1.270647644996643,5.0,2.0,1.0,0.8,0.5,0.0,0.0,0.2,0.0,0.0,0.5,0.6,0.4,91.0,105.0,0.17582417582417584,0.09523809523809523,5.0,0.0,3.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,9700.0,217692.0,216549.0,1.0,2.0,16.0,15.0,3.0,2.2539587020874023,2.566385507583618,5.0,1.0,1.0,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.2,101.0,35.0,0.09900990099009901,0.02857142857142857,0.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,-150.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,15,9300,243249.0,-1.0,1.0,0.0,4.0,3.0,1.0,3.7912771701812744,0.9754087328910828,5.0,1.0,1.0,0.8,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.8,0.2,51.0,38.0,0.23529411764705882,0.07894736842105263,3.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,15550.0,233914.0,230492.0,1.0,2.0,12.0,7.0,7.0,2.6785664558410645,1.270647644996643,5.0,2.0,1.0,0.8,0.5,0.0,0.0,0.2,0.0,0.0,0.5,0.6,0.4,91.0,105.0,0.17582417582417584,0.09523809523809523,5.0,0.0,3.0,4.0,8.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,9700.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,16,-500,260786.0,-1.0,1.0,6.0,3.0,5.0,4.0,3.247576951980591,1.5659403800964355,4.0,1.0,1.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.8,0.2,137.0,68.0,0.043795620437956206,0.029411764705882353,4.0,0.0,3.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,9300.0,243249.0,-1.0,1.0,0.0,4.0,3.0,1.0,3.7912771701812744,0.9754087328910828,5.0,1.0,1.0,0.8,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.8,0.2,51.0,38.0,0.23529411764705882,0.07894736842105263,3.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,15550.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,17,-9000,301939.0,298084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,71.0,128.0,0.18309859154929578,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-500.0,260786.0,-1.0,1.0,6.0,3.0,5.0,4.0,3.247576951980591,1.5659403800964355,4.0,1.0,1.0,0.25,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.8,0.2,137.0,68.0,0.043795620437956206,0.029411764705882353,4.0,0.0,3.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,9300.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,18,17450,317039.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.7697351574897766,0.0,5.0,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,30.0,136.0,0.3333333333333333,0.125,2.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-9000.0,301939.0,298084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,71.0,128.0,0.18309859154929578,0.1171875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-500.0,0
bfa9bbbe-bd16-4713-bd99-745378db05cb,19,-10800,339028.0,333781.0,0.0,1.0,2.0,1.0,2.0,0.9602153897285461,4.171917915344238,2.0,4.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.4,0.6,56.0,54.0,0.2857142857142857,0.14814814814814814,2.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,17450.0,317039.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.7697351574897766,0.0,5.0,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,30.0,136.0,0.3333333333333333,0.125,2.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-9000.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,20,10200,356948.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3203849196434021,1.0944851636886597,4.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.8,0.2,85.0,131.0,0.12941176470588237,0.07633587786259542,2.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,-10800.0,339028.0,333781.0,0.0,1.0,2.0,1.0,2.0,0.9602153897285461,4.171917915344238,2.0,4.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.4,0.6,56.0,54.0,0.2857142857142857,0.14814814814814814,2.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,17450.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,21,28600,374868.0,-1.0,1.0,8.0,1.0,5.0,4.0,2.1377995014190674,1.757331132888794,5.0,2.0,1.0,0.6,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.8,0.4,65.0,67.0,0.18461538461538463,0.08955223880597014,2.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,10200.0,356948.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.3203849196434021,1.0944851636886597,4.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.8,0.2,85.0,131.0,0.12941176470588237,0.07633587786259542,2.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,-10800.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,22,6900,398657.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.8,0.2,138.0,47.0,0.09420289855072464,0.1276595744680851,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,28600.0,374868.0,-1.0,1.0,8.0,1.0,5.0,4.0,2.1377995014190674,1.757331132888794,5.0,2.0,1.0,0.6,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.8,0.4,65.0,67.0,0.18461538461538463,0.08955223880597014,2.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,10200.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,23,8650,412470.0,410222.0,1.0,1.0,3.0,4.0,0.0,3.4641382694244385,0.0,4.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.2,150.0,72.0,0.06,0.027777777777777776,3.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6900.0,398657.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,0.8,0.2,138.0,47.0,0.09420289855072464,0.1276595744680851,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,28600.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,24,18750,424834.0,-1.0,1.0,0.0,2.0,2.0,0.0,3.9776031970977783,0.0,5.0,1.0,1.0,0.4,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.2,125.0,63.0,0.12,0.06349206349206349,2.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,8650.0,412470.0,410222.0,1.0,1.0,3.0,4.0,0.0,3.4641382694244385,0.0,4.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.2,150.0,72.0,0.06,0.027777777777777776,3.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6900.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,25,6250,442754.0,-1.0,1.0,1.0,3.0,3.0,1.0,1.7757898569107056,3.1830692291259766,4.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,77.0,50.0,0.15584415584415584,0.02,3.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18750.0,424834.0,-1.0,1.0,0.0,2.0,2.0,0.0,3.9776031970977783,0.0,5.0,1.0,1.0,0.4,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.2,125.0,63.0,0.12,0.06349206349206349,2.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,8650.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,26,20600,457130.0,-1.0,1.0,4.0,0.0,1.0,3.0,1.3125663995742798,1.8582559823989868,5.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,81.0,0.1134020618556701,0.037037037037037035,2.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,6250.0,442754.0,-1.0,1.0,1.0,3.0,3.0,1.0,1.7757898569107056,3.1830692291259766,4.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,77.0,50.0,0.15584415584415584,0.02,3.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18750.0,1
bfa9bbbe-bd16-4713-bd99-745378db05cb,27,5850,469378.0,-1.0,1.0,5.0,0.0,1.0,4.0,0.9710692763328552,3.566786766052246,5.0,1.0,1.0,0.4,1.0,0.2,1.0,0.0,0.0,0.0,1.0,0.8,0.2,51.0,17.0,0.2549019607843137,0.17647058823529413,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,20600.0,457130.0,-1.0,1.0,4.0,0.0,1.0,3.0,1.3125663995742798,1.8582559823989868,5.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,81.0,0.1134020618556701,0.037037037037037035,2.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,6250.0,1
bc33710d-1499-4a28-b981-ad5b0eb061a1,1,-200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
bc33710d-1499-4a28-b981-ad5b0eb061a1,2,-8550,12010.0,6755.0,0.0,8.0,9.0,7.0,10.0,3.052990436553955,1.2147047519683838,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.6,40.0,66.0,0.05,0.045454545454545456,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
